customerID,Churn_Probability,Churn_Probability_%,Risk_Category
5698-BQJOH,0.7210399810862552,72.10399810862552,High Risk
5122-CYFXA,0.4724014857972501,47.24014857972501,Medium Risk
8627-ZYGSZ,0.20506201750770917,20.506201750770916,Low Risk
3410-YOQBQ,0.010674982631679104,1.0674982631679104,Low Risk
3170-NMYVV,0.0006501720070766225,0.06501720070766225,Low Risk
7410-OIEDU,0.41088185677318184,41.08818567731819,Medium Risk
2273-QCKXA,0.2970975413373197,29.70975413373197,Low Risk
0731-EBJQB,0.02648276950509073,2.648276950509073,Low Risk
1891-QRQSA,0.004425321788435665,0.4425321788435665,Low Risk
8028-PNXHQ,0.00072520447309984,0.072520447309984,Low Risk
5630-AHZIL,0.2210675379986546,22.106753799865462,Low Risk
2673-CXQEU,0.23411279078787628,23.41127907878763,Low Risk
6416-JNVRK,0.09756997859029798,9.756997859029799,Low Risk
5590-ZSKRV,0.2933594362526147,29.335943625261468,Low Risk
0191-ZHSKZ,0.40337365189612384,40.337365189612385,Medium Risk
3887-PBQAO,0.027560061497057527,2.756006149705753,Low Risk
5919-TMRGD,0.7119504069821273,71.19504069821274,High Risk
8108-UXRQN,0.262750751576217,26.275075157621703,Low Risk
9191-MYQKX,0.5724383512335178,57.243835123351786,Medium Risk
9919-YLNNG,0.3126179999517386,31.26179999517386,Medium Risk
0318-ZOPWS,0.0009596067045296076,0.09596067045296076,Low Risk
4445-ZJNMU,0.6888158446077292,68.88158446077291,High Risk
4808-YNLEU,0.08688357170136082,8.688357170136083,Low Risk
1862-QRWPE,0.0006868115869134931,0.06868115869134932,Low Risk
2796-NNUFI,0.0016617276228120916,0.16617276228120917,Low Risk
3016-KSVCP,0.2648912362434111,26.48912362434111,Low Risk
4767-HZZHQ,0.2570845546686756,25.70845546686756,Low Risk
2424-WVHPL,0.39331264656571435,39.331264656571435,Medium Risk
7233-PAHHL,0.003494849657377233,0.3494849657377233,Low Risk
6067-NGCEU,0.2667513757078172,26.67513757078172,Low Risk
9848-JQJTX,0.01021265512757552,1.021265512757552,Low Risk
8637-XJIVR,0.4896663301708795,48.96663301708795,Medium Risk
9803-FTJCG,0.019066750083690607,1.9066750083690607,Low Risk
0278-YXOOG,0.23805006801128498,23.8050068011285,Low Risk
3212-KXOCR,0.0006133481023338854,0.06133481023338854,Low Risk
4598-XLKNJ,0.785308394234251,78.5308394234251,High Risk
6380-ARCEH,0.1632101240956728,16.321012409567278,Low Risk
3679-XASPY,0.15972532770811373,15.972532770811373,Low Risk
7123-WQUHX,0.11430417208598964,11.430417208598964,Low Risk
5386-THSLQ,0.06534712039714799,6.534712039714799,Low Risk
3192-NQECA,0.01058224070705118,1.058224070705118,Low Risk
6180-YBIQI,0.3070264697628094,30.70264697628094,Medium Risk
6728-DKUCO,0.1473358385296083,14.73358385296083,Low Risk
9750-BOOHV,0.06920902815958004,6.920902815958003,Low Risk
8597-CWYHH,0.30830063964692284,30.830063964692282,Medium Risk
2848-YXSMW,0.0003415377388819399,0.03415377388819399,Low Risk
0486-HECZI,0.30212793623004436,30.212793623004437,Medium Risk
4549-ZDQYY,0.023959874720561974,2.3959874720561976,Low Risk
5712-AHQNN,0.43473146850781796,43.473146850781795,Medium Risk
4846-WHAFZ,0.5497856068174846,54.978560681748455,Medium Risk
5256-SKJGO,0.0030983706762559094,0.30983706762559093,Low Risk
3071-VBYPO,0.38727887096719965,38.72788709671997,Medium Risk
9560-BBZXK,0.0017174008633220545,0.17174008633220544,Low Risk
5299-RULOA,0.6719703197782673,67.19703197782673,High Risk
8402-OOOHJ,0.0015980857403880954,0.15980857403880955,Low Risk
9445-ZUEQE,0.2421940747740138,24.21940747740138,Low Risk
1091-SOZGA,0.22204177437509828,22.204177437509827,Low Risk
2928-HLDBA,0.16190769840912064,16.190769840912065,Low Risk
0404-SWRVG,0.6816037245010352,68.16037245010352,High Risk
6497-TILVL,0.3004124521477511,30.04124521477511,Medium Risk
7219-TLZHO,0.1555665351020781,15.556653510207811,Low Risk
4622-YNKIJ,0.005447891228480261,0.544789122848026,Low Risk
4412-YLTKF,0.6437279169923387,64.37279169923387,High Risk
6734-PSBAW,0.0006203615761102128,0.06203615761102128,Low Risk
3930-ZGWVE,0.18071829814978574,18.071829814978575,Low Risk
2639-UGMAZ,0.07555270825232124,7.555270825232125,Low Risk
2876-GZYZC,0.5967157035656879,59.67157035656879,Medium Risk
6207-WIOLX,0.34501313385855165,34.50131338585516,Medium Risk
8587-XYZSF,0.0009932779495361403,0.09932779495361403,Low Risk
3091-FYHKI,0.5396144263893486,53.96144263893486,Medium Risk
2372-HWUHI,0.5059167212235954,50.59167212235954,Medium Risk
7799-LGRDP,0.00148882640804419,0.148882640804419,Low Risk
7850-VWJUU,0.23996287507806244,23.996287507806244,Low Risk
3774-VBNXY,0.0007925413669414199,0.07925413669414198,Low Risk
6217-KDYWC,0.0011436758373121233,0.11436758373121234,Low Risk
0390-DCFDQ,0.729007728607877,72.9007728607877,High Risk
3146-MSEGF,0.0030081607699209644,0.30081607699209645,Low Risk
4080-OGPJL,0.36921317895647315,36.92131789564731,Medium Risk
1095-WGNGG,0.011922017889088867,1.1922017889088867,Low Risk
2636-SJDOU,0.06911288330245474,6.911288330245474,Low Risk
1131-QQZEB,0.0006761657989624978,0.06761657989624978,Low Risk
5716-EZXZN,0.0025530713697808167,0.25530713697808166,Low Risk
6837-BJYDQ,0.07733351435788698,7.733351435788697,Low Risk
2135-RXIHG,0.5623808865571404,56.23808865571404,Medium Risk
6440-DKQGE,0.12909688228822347,12.909688228822347,Low Risk
3466-BYAVD,0.37497644169106725,37.49764416910673,Medium Risk
3780-YVMFA,0.4702662756736603,47.02662756736603,Medium Risk
3874-EQOEP,0.7708515497630818,77.08515497630817,High Risk
1679-JRFBR,0.12425877077632175,12.425877077632174,Low Risk
9073-ZZIAY,0.002065467810191937,0.20654678101919371,Low Risk
3077-RSNTJ,0.16204698326384162,16.20469832638416,Low Risk
6551-GNYDG,0.43527348354602535,43.52734835460254,Medium Risk
9167-APMXZ,0.540714783473253,54.0714783473253,Medium Risk
2749-CTKAJ,0.04509001703907566,4.5090017039075665,Low Risk
6371-NZYEG,0.00840444942444785,0.840444942444785,Low Risk
7554-NEWDD,0.002259762885068837,0.2259762885068837,Low Risk
8992-VONJD,0.2833295427935157,28.33295427935157,Low Risk
0867-MKZVY,0.43900722806736575,43.900722806736574,Medium Risk
4482-EWFMI,0.5274936894566862,52.74936894566862,Medium Risk
4648-YPBTM,0.004118095955253653,0.4118095955253653,Low Risk
2907-ILJBN,0.06641304073858663,6.641304073858663,Low Risk
6345-FZOQH,0.0006891070101182912,0.06891070101182911,Low Risk
3376-BMGFE,0.5647232366323791,56.47232366323791,Medium Risk
5997-OPVFA,0.0020278109091408135,0.20278109091408136,Low Risk
3445-HXXGF,0.37954821695439916,37.95482169543992,Medium Risk
1159-WFSGR,0.10606612469944486,10.606612469944485,Low Risk
7654-YWJUF,0.05173720283792375,5.173720283792375,Low Risk
1875-QIVME,0.732544278061876,73.2544278061876,High Risk
6727-IOTLZ,0.01331850409970061,1.331850409970061,Low Risk
0691-JVSYA,0.31182757940171885,31.182757940171886,Medium Risk
5918-VUKWP,0.025098188805455102,2.5098188805455104,Low Risk
1744-JHKYS,0.10044625190486697,10.044625190486697,Low Risk
2656-FMOKZ,0.7556015037226529,75.56015037226528,High Risk
2070-FNEXE,0.36769832984325607,36.7698329843256,Medium Risk
5947-SGKCL,0.5911390306907847,59.11390306907847,Medium Risk
3712-PKXZA,0.014280730593524023,1.4280730593524023,Low Risk
6317-YPKDH,0.3018746349090643,30.18746349090643,Medium Risk
6582-OIVSP,0.44128085742594836,44.128085742594834,Medium Risk
9367-WXLCH,0.5934722335650772,59.34722335650772,Medium Risk
5524-KHNJP,0.09704932145261255,9.704932145261255,Low Risk
1918-ZBFQJ,0.6566730400661719,65.66730400661719,High Risk
1024-GUALD,0.44178418196643837,44.17841819664384,Medium Risk
4827-USJHP,0.39588304514854483,39.588304514854485,Medium Risk
8167-GJLRN,0.17935225606201122,17.935225606201122,Low Risk
0956-SYCWG,0.05854296771545978,5.854296771545978,Low Risk
8017-UVSZU,0.21146780703725535,21.146780703725536,Low Risk
7100-FQPRV,0.0477584611742534,4.77584611742534,Low Risk
2472-OVKUP,0.7216273834211708,72.16273834211708,High Risk
2984-RGEYA,0.0003994680959580343,0.039946809595803434,Low Risk
9680-NIAUV,0.004663375358047943,0.4663375358047943,Low Risk
2146-EGVDT,0.00048214787052641846,0.048214787052641844,Low Risk
2604-IJPDU,0.3228756880964652,32.28756880964652,Medium Risk
9178-JHUVJ,0.0019198716775991175,0.19198716775991176,Low Risk
6168-YBYNP,0.3318665173791642,33.18665173791642,Medium Risk
7255-SSFBC,0.004905050265453538,0.4905050265453538,Low Risk
3645-DEYGF,0.1523293498154339,15.232934981543389,Low Risk
9323-HGFWY,0.12099932021440707,12.099932021440708,Low Risk
8544-GOQSH,0.28868546875984785,28.868546875984784,Low Risk
3363-DTIVD,0.005606103699902057,0.5606103699902056,Low Risk
7018-WBJNK,0.49373448040814194,49.373448040814196,Medium Risk
9142-KZXOP,0.20213948505886445,20.213948505886446,Low Risk
7674-YTAFD,0.10868674017287708,10.868674017287708,Low Risk
6348-SNFUS,0.0007369825414389884,0.07369825414389884,Low Risk
1285-OKIPP,0.6613539335632456,66.13539335632456,High Risk
7825-ECJRF,0.4895390315054988,48.953903150549884,Medium Risk
1347-KTTTA,0.10803688217151573,10.803688217151572,Low Risk
7841-TZDMQ,0.47380797066067665,47.380797066067665,Medium Risk
4195-NZGTA,0.3006439223195903,30.06439223195903,Medium Risk
7157-SMCFK,0.0007838131303723289,0.07838131303723289,Low Risk
4709-LKHYG,0.03693737674592983,3.6937376745929833,Low Risk
2504-DSHIH,0.5355428207018599,53.55428207018599,Medium Risk
0699-NDKJM,0.13635997447855847,13.635997447855846,Low Risk
9286-BHDQG,0.000389194218497225,0.0389194218497225,Low Risk
0230-WEQUW,0.0008580060850472114,0.08580060850472114,Low Risk
2040-LDIWQ,0.003720865137494686,0.3720865137494686,Low Risk
6496-JDSSB,0.4736701178599899,47.36701178599899,Medium Risk
9408-SSNVZ,0.6528521381590342,65.28521381590342,High Risk
4443-EMBNA,0.0005365284965737491,0.053652849657374914,Low Risk
6469-MRVET,0.07882516550255361,7.882516550255361,Low Risk
0742-MOABM,0.30827262807485056,30.827262807485056,Medium Risk
5961-VUSRV,0.052747062287141766,5.274706228714177,Low Risk
6778-JFCMK,0.1589299124450543,15.892991244505431,Low Risk
6341-JVQGF,0.12890860140321475,12.890860140321475,Low Risk
2232-DMLXU,0.642392329798102,64.2392329798102,High Risk
4811-JBUVU,0.2902269427073937,29.02269427073937,Low Risk
0945-TSONX,0.003403403942163709,0.3403403942163709,Low Risk
2651-ZCBXV,0.00462656422979349,0.46265642297934906,Low Risk
3316-UWXUY,0.12866553483535603,12.866553483535604,Low Risk
8937-RDTHP,0.6459369287808582,64.59369287808582,High Risk
7083-MIOPC,0.000422762047338119,0.042276204733811905,Low Risk
1984-GPTEH,0.1079037969660257,10.790379696602571,Low Risk
1251-KRREG,0.6759568976400675,67.59568976400675,High Risk
0621-JFHOL,0.00699872050233034,0.699872050233034,Low Risk
9903-LYSAB,0.4759240757367128,47.59240757367128,Medium Risk
0094-OIFMO,0.813616025651159,81.3616025651159,High Risk
9227-UAQFT,0.0027445997467223098,0.274459974672231,Low Risk
7301-ABVAD,0.0029540879748500845,0.2954087974850085,Low Risk
6614-FHDBO,0.0043504955420935855,0.43504955420935854,Low Risk
7576-ASEJU,0.060382112192802304,6.03821121928023,Low Risk
9058-HRZSV,0.254799210051719,25.479921005171903,Low Risk
4522-AKYLR,0.5145198321229879,51.45198321229879,Medium Risk
0221-WMXNQ,0.3863446381178268,38.63446381178268,Medium Risk
0303-UNCIP,0.20510253293964842,20.51025329396484,Low Risk
9947-OTFQU,0.6724071322221546,67.24071322221546,High Risk
0322-YINQP,0.4957233899953513,49.572338999535134,Medium Risk
0959-WHOKV,0.23173464587487674,23.173464587487675,Low Risk
4075-JFPGR,0.16690241358307573,16.690241358307574,Low Risk
4629-NRXKX,0.5896614056714481,58.96614056714481,Medium Risk
9514-JDSKI,0.5665166116379745,56.65166116379745,Medium Risk
3282-ZISZV,0.12500633680203643,12.500633680203643,Low Risk
3675-YDUPJ,0.17060435931324544,17.060435931324545,Low Risk
4111-BNXIF,0.003208386488006039,0.32083864880060387,Low Risk
7017-VFHAY,0.0033274249817541244,0.33274249817541246,Low Risk
6655-LHBYW,0.08515436053762353,8.515436053762352,Low Risk
4959-JOSRX,0.5021448124084665,50.21448124084665,Medium Risk
5046-NUHWD,0.2792641070679516,27.926410706795156,Low Risk
7273-TEFQD,0.5892511896537098,58.925118965370984,Medium Risk
3606-TWKGI,0.8317386605518642,83.17386605518642,High Risk
7529-ZDFXI,0.5132150045184699,51.321500451846994,Medium Risk
7605-BDWDC,0.0021776491481504253,0.21776491481504254,Low Risk
1950-KSVVJ,0.16340973768364025,16.340973768364027,Low Risk
0123-CRBRT,0.0036790812723953062,0.36790812723953065,Low Risk
6292-TOSSS,0.0008394605713613299,0.08394605713613298,Low Risk
3197-ARFOY,0.5365975607942101,53.65975607942101,Medium Risk
6323-AYBRX,0.0016178789531029402,0.16178789531029403,Low Risk
7014-ZZXAW,0.0007241889210606632,0.07241889210606632,Low Risk
4385-GZQXV,0.6807663693289638,68.07663693289638,High Risk
7633-MVPUY,0.0015626274527202153,0.15626274527202152,Low Risk
6366-ZGQGL,0.3243317963048051,32.43317963048051,Medium Risk
4716-HHKQH,0.5044096753924369,50.44096753924369,Medium Risk
5940-AHUHD,0.6328013633862174,63.28013633862174,High Risk
6432-TWQLB,0.5609923561690814,56.09923561690814,Medium Risk
4484-GLZOU,0.656166169409559,65.6166169409559,High Risk
3179-GBRWV,0.3205607928239515,32.05607928239515,Medium Risk
8645-KWHJO,0.302895093487171,30.289509348717097,Medium Risk
4130-MZLCC,0.31266866366605245,31.266866366605246,Medium Risk
0314-TKOSI,0.3194896734113971,31.94896734113971,Medium Risk
8229-MYEJZ,0.3703687122444442,37.03687122444442,Medium Risk
2080-SRCDE,0.19890059646939603,19.890059646939605,Low Risk
9577-WJVCQ,0.11774318046510483,11.774318046510484,Low Risk
9512-UIBFX,0.6266280406294428,62.662804062944275,High Risk
6202-DYYFX,0.2330798489424384,23.30798489424384,Low Risk
3808-HFKDE,0.3644331196310876,36.44331196310876,Medium Risk
5583-SXDAG,0.5852488276505282,58.52488276505282,Medium Risk
3488-PGMQJ,0.7011181484746327,70.11181484746328,High Risk
3580-REOAC,0.4397504559246825,43.97504559246825,Medium Risk
7534-BFESC,0.6027954815772609,60.27954815772609,High Risk
3727-OWVYD,0.0936686673788351,9.36686673788351,Low Risk
2294-SALNE,0.15270410381141414,15.270410381141414,Low Risk
4847-TAJYI,0.7175260011563649,71.75260011563648,High Risk
1563-IWQEX,0.14615055318529654,14.615055318529654,Low Risk
8203-XJZRC,0.16311413307265718,16.311413307265717,Low Risk
6556-DBKZF,0.004304208451905881,0.4304208451905881,Low Risk
6851-WEFYX,0.6246831665543309,62.468316655433085,High Risk
2985-JUUBZ,0.43489424765003315,43.489424765003314,Medium Risk
6390-DSAZX,0.5867158280014411,58.67158280014411,Medium Risk
0895-LMRSF,0.23464003487815172,23.464003487815173,Low Risk
8098-LLAZX,0.850840409165827,85.08404091658271,High Risk
8266-VBFQL,0.5443744309228687,54.43744309228688,Medium Risk
8181-YHCMF,0.0016433963830615103,0.16433963830615103,Low Risk
2240-HSJQD,0.4257029979685329,42.57029979685329,Medium Risk
1248-DYXUB,0.0012492430164222333,0.12492430164222333,Low Risk
0265-EDXBD,0.6183236808366851,61.83236808366851,High Risk
4115-BNPJY,0.008265171332282176,0.8265171332282175,Low Risk
3167-SNQPL,0.5390905533534892,53.909055335348924,Medium Risk
4091-TVOCN,0.1099156382292848,10.99156382292848,Low Risk
1098-TDVUQ,0.137923989105324,13.7923989105324,Low Risk
7277-OZCGZ,0.3172431401989669,31.72431401989669,Medium Risk
1557-EMYVT,0.005412105860586241,0.541210586058624,Low Risk
2799-ARNLO,0.5872410595122028,58.72410595122028,Medium Risk
7563-BIUPC,0.6832817070429813,68.32817070429813,High Risk
5027-YOCXN,0.07288849753482135,7.288849753482135,Low Risk
3973-SKMLN,0.0005079642393558775,0.05079642393558775,Low Risk
2321-OMBXY,0.09084574711260274,9.084574711260274,Low Risk
2840-XANRC,0.7555957510428124,75.55957510428124,High Risk
6745-JEFZB,0.25528253061241657,25.528253061241656,Low Risk
5020-ZSTTY,0.11946719485103399,11.946719485103399,Low Risk
9880-TDQAC,0.002814412699231176,0.28144126992311763,Low Risk
8705-WZCYL,0.42469756695626376,42.46975669562637,Medium Risk
7102-JJVTX,0.14438489417803294,14.438489417803293,Low Risk
8626-PTQGE,0.0010742153864679083,0.10742153864679084,Low Risk
4983-CLMLV,0.337702881885315,33.7702881885315,Medium Risk
5701-YVSVF,0.4965676876794911,49.65676876794911,Medium Risk
5804-LEPIM,0.7267967306599563,72.67967306599563,High Risk
5697-GOMBF,0.3447937430073599,34.47937430073599,Medium Risk
2739-CACDQ,0.5092002801906668,50.92002801906668,Medium Risk
9385-EHGDO,0.0022134052211866487,0.22134052211866487,Low Risk
9498-FIMXL,0.09703680460227737,9.703680460227737,Low Risk
2379-GYFLQ,0.21240741860169085,21.240741860169084,Low Risk
0122-OAHPZ,0.6887041904005853,68.87041904005852,High Risk
2868-SNELZ,0.7147297075706874,71.47297075706874,High Risk
4322-RCYMT,0.0906886533903063,9.06886533903063,Low Risk
6680-NENYN,0.04885135371606989,4.885135371606989,Low Risk
2088-IEBAU,0.0039092247945963455,0.39092247945963454,Low Risk
7982-VCELR,0.4464544284118419,44.64544284118419,Medium Risk
1343-EHPYB,0.5875939252220003,58.759392522200024,Medium Risk
6035-BXTTY,0.1689874699069372,16.89874699069372,Low Risk
6885-PKOAM,0.0019131742073669842,0.1913174207366984,Low Risk
7520-HQWJU,0.0994699918245066,9.946999182450659,Low Risk
9639-BUJXT,0.0179006947205604,1.7900694720560402,Low Risk
5924-SNGKP,0.024772422124926086,2.477242212492609,Low Risk
0021-IKXGC,0.6647647112362413,66.47647112362412,High Risk
2034-GDRCN,0.7555327227758887,75.55327227758887,High Risk
8966-SNIZF,0.00042737221785584407,0.04273722178558441,Low Risk
6243-OZGFH,0.38763457332495277,38.76345733249528,Medium Risk
4654-DLAMQ,0.09256223204917086,9.256223204917086,Low Risk
0513-RBGPE,0.002145962382196012,0.21459623821960122,Low Risk
5160-UXJED,0.17676519959343936,17.676519959343935,Low Risk
4115-NZRKS,0.7955600541820055,79.55600541820054,High Risk
0219-YTZUE,0.6166499520100037,61.66499520100037,High Risk
0623-IIHUG,0.40652666267136733,40.65266626713673,Medium Risk
4572-DVCGN,0.6140178896420561,61.40178896420561,High Risk
3351-NGXYI,0.3854260124562825,38.54260124562825,Medium Risk
8984-EYLLL,0.00869121223645079,0.8691212236450789,Low Risk
9057-MSWCO,0.1914607562058318,19.14607562058318,Low Risk
9833-TGFHX,0.17757343780423562,17.75734378042356,Low Risk
9294-TDIPC,0.1420547273750806,14.20547273750806,Low Risk
5229-DTFYB,0.008767990295320589,0.8767990295320589,Low Risk
0104-PPXDV,0.052721740272819145,5.272174027281914,Low Risk
5176-LMJXE,0.0017882916608207978,0.17882916608207977,Low Risk
3583-KRKMD,0.2296889180032458,22.96889180032458,Low Risk
1010-DIAUQ,0.6374282791458594,63.742827914585945,High Risk
9069-LGEUL,0.21338014827998955,21.338014827998954,Low Risk
7302-ZHMHP,0.18037187170580407,18.037187170580406,Low Risk
9571-EDEBV,0.17080204781894356,17.080204781894356,Low Risk
3520-FJGCV,0.0031457882863593005,0.31457882863593006,Low Risk
6563-VRERX,0.034295329844080985,3.4295329844080986,Low Risk
0259-GBZSH,0.7382765618404864,73.82765618404864,High Risk
6122-EFVKN,0.0018755155358577019,0.1875515535857702,Low Risk
2805-EDJPQ,0.11804199463952207,11.804199463952207,Low Risk
6862-CQUMB,0.4115247652094585,41.152476520945854,Medium Risk
7156-MXBJE,0.11755329913181269,11.755329913181269,Low Risk
6158-HDPXZ,0.3889139859234245,38.891398592342455,Medium Risk
9601-BRXPO,0.5469624402788421,54.69624402788421,Medium Risk
2863-IMQDR,0.0033717657709231544,0.33717657709231547,Low Risk
5686-CMAWK,0.1750358844141099,17.50358844141099,Low Risk
5651-CRHKQ,0.09797801472690854,9.797801472690853,Low Risk
6905-NIQIN,0.5767391041118632,57.67391041118633,Medium Risk
8204-YJCLA,0.0013764087532790962,0.1376408753279096,Low Risk
5167-ZFFMM,0.6596586565759383,65.96586565759382,High Risk
6583-SZVGP,0.01704177031430273,1.704177031430273,Low Risk
4895-TMWIR,0.2736029018770596,27.36029018770596,Low Risk
0533-BNWKF,0.5786197929654898,57.86197929654898,Medium Risk
1708-PBBOA,0.057592985196805856,5.759298519680586,Low Risk
8782-LKFPK,0.4951005808750097,49.510058087500965,Medium Risk
5522-JBWMO,0.358773847925835,35.8773847925835,Medium Risk
3597-MVHJT,0.5069654536570242,50.69654536570242,Medium Risk
9774-NRNAU,0.38914761181228863,38.91476118122886,Medium Risk
0224-RLWWD,0.5236601860345698,52.36601860345698,Medium Risk
9967-ATRFS,0.1266512972993187,12.66512972993187,Low Risk
3951-NJCVI,0.5984601445864295,59.84601445864295,Medium Risk
2977-CEBSX,0.0026963618553873924,0.26963618553873925,Low Risk
0177-PXBAT,0.304547285783527,30.454728578352704,Medium Risk
6599-CEBNN,0.4567206177027526,45.672061770275256,Medium Risk
2519-ERQOJ,0.29212453111219416,29.212453111219418,Low Risk
5876-QMYLD,0.04880451063867616,4.880451063867616,Low Risk
2277-AXSDC,0.025343241857177,2.5343241857176997,Low Risk
9442-JTWDL,0.04310502322900229,4.310502322900229,Low Risk
0979-PHULV,0.33874531514999845,33.874531514999845,Medium Risk
3067-SVMTC,0.013714311834741064,1.3714311834741064,Low Risk
5495-GPSRW,0.0033113623003764945,0.33113623003764947,Low Risk
7606-BPHHN,0.0004980914251681294,0.04980914251681294,Low Risk
4742-DRORA,0.0889735702867734,8.89735702867734,Low Risk
0111-KLBQG,0.6298734323064655,62.98734323064655,High Risk
4800-VHZKI,0.3279688119021798,32.79688119021798,Medium Risk
7989-CHGTL,0.3060159301673209,30.601593016732092,Medium Risk
0334-GDDSO,0.7556145565724751,75.5614556572475,High Risk
4163-NCJAK,0.028965436250645567,2.896543625064557,Low Risk
5233-AOZUF,0.44335337118259394,44.335337118259396,Medium Risk
5973-EJGDP,0.25539590750258984,25.539590750258984,Low Risk
1996-DBMUS,0.2976767070745827,29.767670707458272,Low Risk
7916-VCCPB,0.3292581588690842,32.925815886908424,Medium Risk
4686-GEFRM,0.004282456183737369,0.42824561837373687,Low Risk
5249-QYHEX,0.002480998106126874,0.2480998106126874,Low Risk
0578-SKVMF,0.6012599009244265,60.12599009244265,High Risk
5564-NEMQO,0.6733874295684221,67.33874295684221,High Risk
2233-FAGXV,0.2254168454814179,22.54168454814179,Low Risk
5605-IYGFG,0.41366977476760597,41.366977476760596,Medium Risk
7663-ZTEGJ,0.14268833290230282,14.268833290230281,Low Risk
3935-TBRZZ,0.032942774668813436,3.2942774668813435,Low Risk
8111-BKVDS,0.15421826116405915,15.421826116405915,Low Risk
2055-SIFSS,0.19095873216386375,19.095873216386376,Low Risk
2806-MLNTI,0.30039548313133285,30.039548313133285,Medium Risk
8734-DKSTZ,0.5355140730558087,53.55140730558087,Medium Risk
